Track Name;Album Name;Artist Name(s);Release Date;Duration (ms);Popularity;Explicit;Added By;Added At;Genres;Record Label;Danceability;Energy;Loudness;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;genres_clean;text_combined
haunted live 2011;Speak Now World Tour Live;taylor swift;25/10/2010;292426.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:07Z;;Taylor Swift;0.338;0.818;-7.495;0.0496;0.0245;0.0;0.889;0.177;162.157;; taylor swift
long live live 2011;Speak Now World Tour Live;taylor swift;25/10/2010;376466.0;42.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:07Z;;Taylor Swift;0.544;0.728;-5.838;0.0282;0.0053;0.0;0.865;0.204;101.939;; taylor swift
mine pop mix;Speak Now;taylor swift;25/10/2010;230546.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:11Z;;Taylor Swift;0.696;0.768;-3.863;0.0308;0.00461;1.21e-06;0.101;0.692;121.05;; taylor swift
back december;Speak Now;taylor swift;25/10/2010;293040.0;67.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:11Z;;Taylor Swift;0.517;0.606;-5.797;0.0289;0.0202;0.0;0.324;0.296;141.929;; taylor swift
dear john;Speak Now;taylor swift;25/10/2010;403933.0;51.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:11Z;;Taylor Swift;0.583;0.468;-5.378;0.0278;0.183;1.65e-06;0.111;0.126;119.375;; taylor swift
better than revenge;Speak Now;taylor swift;25/10/2010;217173.0;61.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:11Z;;Taylor Swift;0.519;0.917;-3.185;0.0887;0.0167;2.06e-05;0.359;0.652;145.882;; taylor swift
innocent;Speak Now;taylor swift;25/10/2010;302266.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:11Z;;Taylor Swift;0.553;0.604;-5.295;0.0258;0.202;0.0;0.125;0.186;133.989;; taylor swift
last kiss;Speak Now;taylor swift;25/10/2010;367146.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:11Z;;Taylor Swift;0.359;0.329;-9.531;0.0293;0.581;3.75e-05;0.0979;0.208;84.358;; taylor swift
long live;Speak Now;taylor swift;25/10/2010;317960.0;54.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:11Z;;Taylor Swift;0.412;0.682;-4.319;0.0339;0.0426;7.47e-05;0.106;0.146;203.959;; taylor swift
christmases when you were mine;The Taylor Swift Holiday Collection;taylor swift;02/12/2008;184253.0;42.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:18Z;;Taylor Swift;0.625;0.206;-12.568;0.0285;0.646;0.0;0.0915;0.392;79.466;; taylor swift
santa baby;The Taylor Swift Holiday Collection;taylor swift;02/12/2008;158600.0;40.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:18Z;;Taylor Swift;0.759;0.509;-6.593;0.0271;0.159;0.0;0.153;0.75;107.948;; taylor swift
christmas must something more;The Taylor Swift Holiday Collection;taylor swift;02/12/2008;232146.0;39.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:18Z;;Taylor Swift;0.689;0.793;-4.838;0.0356;0.298;0.0;0.107;0.506;122.879;; taylor swift
untouchable;Fearless (Platinum Edition);taylor swift;11/11/2008;311040.0;48.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.419;0.454;-6.809;0.0335;0.0583;3.78e-06;0.0974;0.288;200.017;; taylor swift
forever always piano version;Fearless (Platinum Edition);taylor swift;11/11/2008;267506.0;45.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.592;0.16;-10.785;0.0347;0.852;0.0;0.116;0.294;118.929;; taylor swift
come with the rain;Fearless (Platinum Edition);taylor swift;11/11/2008;238093.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.527;0.461;-6.172;0.0256;0.0961;2.47e-06;0.24;0.23;143.94;; taylor swift
superstar;Fearless (Platinum Edition);taylor swift;11/11/2008;261453.0;44.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.61;0.531;-6.123;0.0239;0.367;0.0;0.351;0.228;85.979;; taylor swift
the other side the door;Fearless (Platinum Edition);taylor swift;11/11/2008;237600.0;47.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.476;0.816;-4.279;0.0347;0.169;0.0;0.238;0.469;163.847;; taylor swift
love story;Fearless (Platinum Edition);taylor swift;11/11/2008;235280.0;61.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.618;0.736;-3.937;0.0308;0.157;0.0;0.073;0.307;118.982;; taylor swift
you belong with;Fearless (Platinum Edition);taylor swift;11/11/2008;231146.0;62.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.687;0.771;-4.424;0.0384;0.164;2.46e-05;0.112;0.445;129.964;; taylor swift
tell why;Fearless (Platinum Edition);taylor swift;11/11/2008;200560.0;46.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.601;0.852;-3.096;0.0386;0.0606;3.41e-06;0.37;0.513;100.015;; taylor swift
you not sorry;Fearless (Platinum Edition);taylor swift;11/11/2008;261800.0;47.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.459;0.459;-4.126;0.0275;0.13;2.3e-06;0.113;0.281;134.018;; taylor swift
the way loved you;Fearless (Platinum Edition);taylor swift;11/11/2008;244240.0;55.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:23Z;;Taylor Swift;0.436;0.712;-3.689;0.0329;0.0322;0.0;0.111;0.379;160.886;; taylor swift
skinny;HIT ME HARD AND SOFT;billie eilish;17/05/2024;219733.0;78.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.251;0.252;-14.478;0.0375;0.693;0.00706;0.0968;0.0395;69.988;; billie eilish
lunch;HIT ME HARD AND SOFT;billie eilish;17/05/2024;179586.0;83.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.893;0.4;-7.981;0.0643;0.0452;0.0823;0.0632;0.945;124.987;; billie eilish
chihiro;HIT ME HARD AND SOFT;billie eilish;17/05/2024;303440.0;88.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.7;0.425;-12.531;0.0529;0.144;0.879;0.083;0.521;110.015;; billie eilish
birds feather;HIT ME HARD AND SOFT;billie eilish;17/05/2024;210373.0;95.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.747;0.507;-10.171;0.0358;0.2;0.0608;0.117;0.438;104.978;; billie eilish
wildflower;HIT ME HARD AND SOFT;billie eilish;17/05/2024;261466.0;93.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.467;0.247;-12.002;0.0431;0.612;0.000271;0.17;0.126;148.101;; billie eilish
the greatest;HIT ME HARD AND SOFT;billie eilish;17/05/2024;293840.0;82.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.407;0.192;-10.99;0.0368;0.637;3.33e-06;0.21;0.159;128.173;; billie eilish
amour vie;HIT ME HARD AND SOFT;billie eilish;17/05/2024;333986.0;81.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.467;0.392;-9.355;0.0908;0.2;0.0174;0.106;0.313;145.104;; billie eilish
the diner;HIT ME HARD AND SOFT;billie eilish;17/05/2024;186346.0;77.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.857;0.386;-9.761;0.168;0.243;0.0931;0.111;0.661;125.017;; billie eilish
bittersuite;HIT ME HARD AND SOFT;billie eilish;17/05/2024;298440.0;77.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.521;0.254;-14.409;0.0399;0.815;0.884;0.114;0.153;125.021;; billie eilish
blue;HIT ME HARD AND SOFT;billie eilish;17/05/2024;343120.0;82.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:06:57Z;;Darkroom/Interscope Records;0.349;0.337;-10.671;0.0407;0.29;0.172;0.139;0.0365;142.01;; billie eilish
;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;13578.0;12.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.0;0.278;-21.63;0.0;0.768;0.0;0.669;0.0;0.0;; billie eilish
bad guy;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;194087.0;83.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.701;0.425;-10.965;0.375;0.328;0.13;0.1;0.562;135.128;; billie eilish
xanny;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;243725.0;72.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.521;0.125;-17.832;0.239;0.751;0.00207;0.265;0.0528;111.554;; billie eilish
you should see crown;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;180952.0;77.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.678;0.533;-10.485;0.186;0.462;0.219;0.139;0.323;150.455;; billie eilish
all the good girls hell;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;168839.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.726;0.444;-8.922;0.372;0.283;0.143;0.177;0.569;185.044;; billie eilish
wish you were gay;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;221543.0;75.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.853;0.351;-10.198;0.241;0.39;9.38e-06;0.752;0.282;118.028;; billie eilish
when the party over;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;196077.0;86.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.367;0.111;-14.084;0.0972;0.978;3.97e-05;0.0897;0.198;82.642;; billie eilish
;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;173201.0;68.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.735;0.235;-13.239;0.315;0.698;0.00604;0.107;0.462;62.446;; billie eilish
strange addiction;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;179889.0;76.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.939;0.305;-10.952;0.354;0.35;0.000169;0.105;0.563;100.029;; billie eilish
bury friend;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;193143.0;75.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.905;0.389;-14.505;0.332;0.74;0.162;0.106;0.196;120.046;; billie eilish
ilomilo;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;156370.0;76.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.855;0.423;-15.044;0.0585;0.724;0.469;0.0896;0.572;120.02;; billie eilish
listen before;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;242652.0;78.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.319;0.0561;-23.023;0.045;0.935;0.00384;0.388;0.082;79.764;; billie eilish
love you;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;291796.0;83.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.421;0.131;-18.435;0.0382;0.952;0.00453;0.109;0.12;137.446;; billie eilish
goodbye;WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?;billie eilish;29/03/2019;119409.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:06Z;;Darkroom/Interscope Records;0.153;0.138;-21.877;0.0503;0.837;0.55;0.254;0.0503;74.318;; billie eilish
getting older;Happier Than Ever;billie eilish;30/07/2021;244221.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.599;0.128;-17.261;0.109;0.974;0.121;0.115;0.367;159.679;; billie eilish
didn change number;Happier Than Ever;billie eilish;30/07/2021;158463.0;74.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.849;0.48;-5.835;0.226;0.612;0.269;0.295;0.677;142.021;; billie eilish
billie bossa nova;Happier Than Ever;billie eilish;30/07/2021;196730.0;78.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.895;0.389;-11.036;0.11;0.222;0.0346;0.105;0.549;110.023;; billie eilish
future;Happier Than Ever;billie eilish;30/07/2021;210005.0;71.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.456;0.285;-10.755;0.0979;0.814;0.143;0.307;0.0809;104.89;; billie eilish
oxytocin;Happier Than Ever;billie eilish;30/07/2021;210232.0;71.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.757;0.598;-7.777;0.058;0.0904;0.551;0.15;0.18;124.951;; billie eilish
goldwing;Happier Than Ever;billie eilish;30/07/2021;151536.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.654;0.303;-13.943;0.126;0.755;0.159;0.0957;0.168;160.095;; billie eilish
lost cause;Happier Than Ever;billie eilish;30/07/2021;212496.0;71.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.526;0.334;-8.491;0.251;0.702;0.00782;0.0586;0.522;74.966;; billie eilish
halley comet;Happier Than Ever;billie eilish;30/07/2021;234761.0;78.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.403;0.159;-16.728;0.104;0.961;0.0121;0.34;0.0381;72.38;; billie eilish
not responsibility;Happier Than Ever;billie eilish;30/07/2021;227679.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.468;0.13;-18.031;0.0571;0.454;0.927;0.0819;0.0362;115.039;; billie eilish
overheated;Happier Than Ever;billie eilish;30/07/2021;214058.0;68.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.777;0.522;-12.496;0.0535;0.527;0.838;0.0968;0.182;115.008;; billie eilish
everybody dies;Happier Than Ever;billie eilish;30/07/2021;206622.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.275;0.155;-17.285;0.0674;0.928;0.176;0.0888;0.0588;65.136;; billie eilish
your power;Happier Than Ever;billie eilish;30/07/2021;245896.0;75.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.632;0.284;-14.025;0.0801;0.932;0.000476;0.233;0.208;129.642;; billie eilish
nda;Happier Than Ever;billie eilish;30/07/2021;195776.0;76.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.765;0.373;-9.921;0.0713;0.341;0.525;0.112;0.554;85.016;; billie eilish
therefore;Happier Than Ever;billie eilish;30/07/2021;173539.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.879;0.365;-7.781;0.0924;0.227;0.135;0.0583;0.663;94.016;; billie eilish
happier than ever;Happier Than Ever;billie eilish;30/07/2021;298899.0;86.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.332;0.225;-8.697;0.0348;0.767;0.00349;0.128;0.297;81.055;; billie eilish
male fantasy;Happier Than Ever;billie eilish;30/07/2021;194886.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:15Z;;Darkroom/Interscope Records;0.687;0.288;-10.415;0.045;0.863;0.0;0.0986;0.308;110.927;; billie eilish
copycat;dont smile at me;billie eilish;22/12/2017;194711.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:31Z;;Darkroom;0.679;0.388;-10.977;0.0932;0.353;9.25e-05;0.341;0.234;124.909;; billie eilish
idontwannabeyouanymore;dont smile at me;billie eilish;22/12/2017;203569.0;80.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:31Z;;Darkroom;0.483;0.412;-8.461;0.0402;0.737;0.0;0.116;0.247;170.163;; billie eilish
boy;dont smile at me;billie eilish;22/12/2017;170852.0;73.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:31Z;;Darkroom;0.692;0.394;-8.745;0.207;0.472;0.000191;0.117;0.324;89.936;; billie eilish
watch;dont smile at me;billie eilish;22/12/2017;177523.0;81.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:31Z;;Darkroom;0.441;0.599;-8.985;0.225;0.333;0.00198;0.103;0.35;165.212;; billie eilish
party favor;dont smile at me;billie eilish;22/12/2017;204770.0;68.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:31Z;;Darkroom;0.826;0.188;-12.181;0.0883;0.882;2.83e-06;0.103;0.205;130.022;; billie eilish
bellyache;dont smile at me;billie eilish;22/12/2017;179172.0;71.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:31Z;;Darkroom;0.695;0.573;-8.597;0.106;0.46;0.0734;0.482;0.408;99.939;; billie eilish
ocean eyes;dont smile at me;billie eilish;22/12/2017;200379.0;82.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:31Z;;Darkroom;0.511;0.363;-7.65;0.041;0.816;0.0317;0.084;0.169;144.892;; billie eilish
hostage;dont smile at me;billie eilish;22/12/2017;229425.0;76.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:31Z;;Darkroom;0.427;0.123;-15.228;0.0497;0.868;3.12e-05;0.0732;0.0394;129.565;; billie eilish
burn with vince staples;dont smile at me;billie eilish;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; billie eilish
guess featuring billie eilish;Guess featuring Billie Eilish;charli xcx;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; charli xcx
amour vie over now extended edit;L’AMOUR DE MA VIE [OVER NOW EXTENDED EDIT];billie eilish;21/05/2024;271969.0;68.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:42Z;;Darkroom/Interscope Records;0.679;0.657;-6.995;0.0361;0.000603;0.0238;0.0715;0.78;144.938;; billie eilish
what was made for from the motion picture barbie;"What Was I Made For? [From The Motion Picture ""Barbie""]";billie eilish;13/07/2023;222369.0;86.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:49Z;;Darkroom/Interscope Records;0.391;0.084;-17.843;0.0317;0.953;0.0;0.0983;0.111;79.449;; billie eilish
;Guitar Songs;billie eilish;21/07/2022;281380.0;84.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:54Z;;Darkroom/Interscope Records;0.412;0.236;-15.159;0.0379;0.83;0.00653;0.147;0.119;140.214;; billie eilish
the 30th;Guitar Songs;billie eilish;21/07/2022;216448.0;79.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:54Z;;Darkroom/Interscope Records;0.387;0.135;-14.398;0.051;0.929;0.0;0.0948;0.21;82.987;; billie eilish
happier than ever edit;Happier Than Ever (Edit);billie eilish;28/07/2021;151444.0;71.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:07:59Z;;Darkroom/Interscope Records;0.334;0.599;-5.742;0.0365;0.0468;0.000392;0.205;0.127;161.74;; billie eilish
ilomilo live from the film billie eilish the world little blurry;ilomilo (Live From The Film - Billie Eilish: The World’s A Little Blurry);billie eilish;22/02/2021;164051.0;53.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:08:02Z;;Darkroom/Interscope Records;0.749;0.832;-8.415;0.0408;0.213;0.276;0.728;0.487;120.046;; billie eilish
time die;No Time To Die;billie eilish;13/02/2020;242265.0;77.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:08:14Z;;Darkroom/Interscope Records;0.344;0.22;-13.218;0.0365;0.917;0.0107;0.0827;0.0522;70.895;; billie eilish
everything wanted;everything i wanted;billie eilish;13/11/2019;245425.0;85.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:08:17Z;;Darkroom/Interscope Records;0.704;0.225;-14.454;0.0994;0.902;0.657;0.106;0.243;120.006;; billie eilish
bad guy with justin bieber;bad guy (with Justin Bieber);billie eilish;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; billie eilish
when was older music inspired the film roma;WHEN I WAS OLDER (Music Inspired By The Film ROMA);billie eilish;09/01/2019;270519.0;63.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:08:26Z;;Darkroom;0.696;0.332;-12.834;0.0425;0.853;0.433;0.0848;0.0628;150.13;; billie eilish
come out and play;come out and play;billie eilish;20/11/2018;210375.0;69.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:08:29Z;;Darkroom;0.64;0.321;-14.604;0.0931;0.693;0.0307;0.114;0.177;145.045;; billie eilish
lovely with khalid;lovely (with Khalid);billie eilish;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; billie eilish
bitches broken hearts;bitches broken hearts;billie eilish;30/03/2018;176471.0;75.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:08:36Z;;Darkroom;0.778;0.422;-10.114;0.0482;0.921;0.00924;0.0958;0.187;120.033;; billie eilish
bored;Bored;billie eilish;30/03/2017;180933.0;80.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:08:45Z;;Darkroom;0.614;0.318;-12.695;0.0478;0.896;0.00239;0.0795;0.112;119.959;; billie eilish
ocean eyes astronomyy remix;Ocean Eyes (The Remixes);billie eilish;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; billie eilish
ocean eyes blackbear remix;Ocean Eyes (The Remixes);billie eilish;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; billie eilish
ocean eyes goldhouse remix;Ocean Eyes (The Remixes);billie eilish;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; billie eilish
ocean eyes cautious clay remix;Ocean Eyes (The Remixes);billie eilish;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; billie eilish
six feet under;Six Feet Under;billie eilish;17/11/2016;189613.0;74.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:09:01Z;;Darkroom;0.576;0.307;-12.732;0.0428;0.807;0.000355;0.0792;0.157;67.513;; billie eilish
;24;niki;12/01/2024;246466.0;47.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:09:55Z;indonesian;88rising Music;0.242;0.318;-12.534;0.0386;0.633;0.537;0.169;0.329;168.339;indonesian;indonesian niki
coming home feat niki;COMING HOME (feat. NIKI);honne;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; honne
california feat warren hue;California (feat. Warren Hue);88rising;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; 88rising
hallway weather;Hallway Weather;niki;15/12/2020;233673.0;49.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:10:31Z;indonesian;88rising Music;0.514;0.361;-10.743;0.0263;0.451;0.0;0.0905;0.166;139.815;indonesian;indonesian niki
sugarplum elegy;Sugarplum Elegy;niki;06/12/2019;207045.0;43.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:10:50Z;indonesian;88rising Music;0.498;0.321;-9.766;0.0358;0.636;5.84e-05;0.666;0.134;139.906;indonesian;indonesian niki
indigo;Indigo;88rising;;;;;;;;;0.604;0.684;-6.054;0.0439;0.189;0.0;0.132;0.484;120.985;; 88rising
save the day from hoppers;"Save The Day (From ""Hoppers"")";sza;20/02/2026;172333.0;71.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:11:20Z;;Walt Disney Records;0.52;0.684;-5.143;0.0333;0.39;1.95e-06;0.206;0.61;119.887;; sza
sos;SOS;sza;09/12/2022;117773.0;62.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:11:45Z;;Top Dawg Entertainment/RCA Records;0.507;0.657;-7.356;0.233;0.669;6.97e-06;0.0947;0.506;119.159;; sza
kill bill;SOS;sza;09/12/2022;153946.0;79.0;FALSE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:11:45Z;;Top Dawg Entertainment/RCA Records;0.644;0.728;-5.75;0.0351;0.0543;0.169;0.161;0.43;88.993;; sza
seek destroy;SOS;sza;09/12/2022;203733.0;67.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:11:45Z;;Top Dawg Entertainment/RCA Records;0.651;0.647;-5.415;0.0654;0.437;0.175;0.205;0.345;152.069;; sza
low;SOS;sza;09/12/2022;181080.0;76.0;TRUE;316zht4gzjuajvqt5augusdbgtnm;2026-04-02T12:11:45Z;;Top Dawg Entertainment/RCA Records;0.698;0.546;-7.234;0.0559;0.425;0.00314;0.16;0.335;145.044;; sza
